Training for 378151 steps ...
     36/378151: episode: 1, duration: 0.169s, episode steps:  36, steps per second: 213, episode reward:  5.274, mean reward:  0.146 [-0.005,  0.306], mean action: 15.778 [0.000, 30.000],  loss: --, mae: --, mean_q: --
 199216/378151: episode: 855, duration: 3.129s, episode steps: 267, steps per second:  85, episode reward: 57.821, mean reward:  0.217 [-0.005,  0.307], mean action: 13.850 [0.000, 31.000],  loss: 59.441158, mae: 148.467850, mean_q: 162.313843
 199483/378151: episode: 856, duration: 3.014s, episode steps: 267, steps per second:  89, episode reward: 70.373, mean reward:  0.264 [-0.005,  0.372], mean action: 13.813 [0.000, 30.000],  loss: 47.158321, mae: 148.510269, mean_q: 162.230103
 199750/378151: episode: 857, duration: 3.111s, episode steps: 267, steps per second:  86, episode reward: 54.308, mean reward:  0.203 [-0.005,  0.296], mean action: 13.749 [0.000, 31.000],  loss: 57.547802, mae: 148.615280, mean_q: 162.611420
 200017/378151: episode: 858, duration: 3.125s, episode steps: 267, steps per second:  85, episode reward: 109.914, mean reward:  0.412 [-0.005,  0.648], mean action: 15.052 [0.000, 31.000],  loss: 50.233925, mae: 148.195694, mean_q: 162.054596
 200284/378151: episode: 859, duration: 3.040s, episode steps: 267, steps per second:  88, episode reward: 68.770, mean reward:  0.258 [ 0.087,  0.328], mean action: 13.416 [0.000, 31.000],  loss: 51.443504, mae: 148.334244, mean_q: 162.014832
 200551/378151: episode: 860, duration: 3.132s, episode steps: 267, steps per second:  85, episode reward: 99.151, mean reward:  0.371 [-0.005,  0.459], mean action: 14.861 [0.000, 30.000],  loss: 76.425858, mae: 147.551208, mean_q: 161.609848
 200820/378151: episode: 861, duration: 3.084s, episode steps: 269, steps per second:  87, episode reward: 111.937, mean reward:  0.416 [-0.005,  0.638], mean action: 16.517 [0.000, 31.000],  loss: 61.773155, mae: 147.252899, mean_q: 161.102646
 200893/378151: episode: 862, duration: 0.889s, episode steps:  73, steps per second:  82, episode reward: 16.916, mean reward:  0.232 [ 0.100,  0.309], mean action: 15.507 [1.000, 31.000],  loss: 70.259651, mae: 147.504929, mean_q: 161.385040
 201160/378151: episode: 863, duration: 3.040s, episode steps: 267, steps per second:  88, episode reward: 59.899, mean reward:  0.224 [-0.005,  0.295], mean action: 15.558 [0.000, 31.000],  loss: 45.139908, mae: 147.794037, mean_q: 161.654694
 201427/378151: episode: 864, duration: 3.112s, episode steps: 267, steps per second:  86, episode reward: 120.908, mean reward:  0.453 [ 0.137,  0.617], mean action: 16.146 [0.000, 31.000],  loss: 55.408298, mae: 147.358841, mean_q: 161.277252
 201571/378151: episode: 865, duration: 1.680s, episode steps: 144, steps per second:  86, episode reward: 52.856, mean reward:  0.367 [-0.005,  0.462], mean action: 14.896 [0.000, 31.000],  loss: 48.150696, mae: 147.741974, mean_q: 161.337662
 201838/378151: episode: 866, duration: 3.061s, episode steps: 267, steps per second:  87, episode reward: 104.837, mean reward:  0.393 [-0.005,  0.479], mean action: 13.120 [0.000, 31.000],  loss: 49.991341, mae: 147.735931, mean_q: 161.546295
 202105/378151: episode: 867, duration: 3.110s, episode steps: 267, steps per second:  86, episode reward: 153.332, mean reward:  0.574 [ 0.116,  0.648], mean action: 14.352 [0.000, 31.000],  loss: 66.105072, mae: 147.652847, mean_q: 161.638489
 202372/378151: episode: 868, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 104.495, mean reward:  0.391 [ 0.133,  0.441], mean action: 14.187 [0.000, 31.000],  loss: 41.235233, mae: 147.510971, mean_q: 161.168503
 202639/378151: episode: 869, duration: 3.107s, episode steps: 267, steps per second:  86, episode reward: 83.828, mean reward:  0.314 [-0.005,  0.479], mean action: 13.933 [0.000, 31.000],  loss: 69.499252, mae: 147.489761, mean_q: 161.394424
 202906/378151: episode: 870, duration: 3.119s, episode steps: 267, steps per second:  86, episode reward: 101.529, mean reward:  0.380 [ 0.133,  0.452], mean action: 16.060 [0.000, 31.000],  loss: 66.442909, mae: 147.474457, mean_q: 161.243561
 202959/378151: episode: 871, duration: 0.606s, episode steps:  53, steps per second:  87, episode reward: 16.085, mean reward:  0.303 [ 0.017,  0.471], mean action: 15.170 [0.000, 29.000],  loss: 59.211071, mae: 147.384659, mean_q: 160.920624
 203149/378151: episode: 872, duration: 2.211s, episode steps: 190, steps per second:  86, episode reward: 66.554, mean reward:  0.350 [ 0.087,  0.464], mean action: 16.942 [0.000, 31.000],  loss: 67.279099, mae: 146.461166, mean_q: 160.053375
 203416/378151: episode: 873, duration: 3.127s, episode steps: 267, steps per second:  85, episode reward: 94.417, mean reward:  0.354 [-0.005,  0.453], mean action: 16.101 [0.000, 31.000],  loss: 42.546989, mae: 146.706329, mean_q: 160.223267
 203683/378151: episode: 874, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 120.932, mean reward:  0.453 [ 0.137,  0.499], mean action: 16.416 [0.000, 31.000],  loss: 49.739479, mae: 146.120010, mean_q: 160.064850
 203950/378151: episode: 875, duration: 3.095s, episode steps: 267, steps per second:  86, episode reward: 112.566, mean reward:  0.422 [ 0.133,  0.456], mean action: 15.423 [0.000, 31.000],  loss: 59.317940, mae: 146.698883, mean_q: 160.466232
 204217/378151: episode: 876, duration: 3.010s, episode steps: 267, steps per second:  89, episode reward: 154.602, mean reward:  0.579 [-0.005,  0.639], mean action: 12.476 [0.000, 31.000],  loss: 68.927376, mae: 145.968613, mean_q: 160.088593
 204484/378151: episode: 877, duration: 3.132s, episode steps: 267, steps per second:  85, episode reward: 80.322, mean reward:  0.301 [-0.005,  0.419], mean action: 15.970 [0.000, 31.000],  loss: 46.067841, mae: 146.556702, mean_q: 160.471786
 204751/378151: episode: 878, duration: 3.040s, episode steps: 267, steps per second:  88, episode reward: 145.992, mean reward:  0.547 [-0.005,  0.646], mean action: 14.296 [0.000, 31.000],  loss: 54.738285, mae: 147.079498, mean_q: 160.633133
 205018/378151: episode: 879, duration: 3.114s, episode steps: 267, steps per second:  86, episode reward: 54.122, mean reward:  0.203 [-0.005,  0.434], mean action: 13.390 [0.000, 31.000],  loss: 59.646622, mae: 146.644226, mean_q: 160.451584
 205108/378151: episode: 880, duration: 1.084s, episode steps:  90, steps per second:  83, episode reward: 26.330, mean reward:  0.293 [ 0.133,  0.316], mean action: 14.322 [0.000, 30.000],  loss: 36.932400, mae: 146.928696, mean_q: 160.437454
 205375/378151: episode: 881, duration: 3.044s, episode steps: 267, steps per second:  88, episode reward: 107.542, mean reward:  0.403 [ 0.116,  0.467], mean action: 13.498 [0.000, 31.000],  loss: 56.161560, mae: 146.758682, mean_q: 160.457428
 205642/378151: episode: 882, duration: 3.073s, episode steps: 267, steps per second:  87, episode reward: 112.744, mean reward:  0.422 [-0.005,  0.480], mean action: 17.285 [0.000, 31.000],  loss: 77.214500, mae: 146.345840, mean_q: 160.025528
 205909/378151: episode: 883, duration: 3.039s, episode steps: 267, steps per second:  88, episode reward: 54.470, mean reward:  0.204 [-0.005,  0.293], mean action: 16.131 [0.000, 31.000],  loss: 40.673634, mae: 146.465118, mean_q: 160.038239
 206176/378151: episode: 884, duration: 3.131s, episode steps: 267, steps per second:  85, episode reward: 100.778, mean reward:  0.377 [-0.005,  0.648], mean action: 14.974 [0.000, 31.000],  loss: 56.921474, mae: 146.563538, mean_q: 160.089355
 206445/378151: episode: 885, duration: 3.058s, episode steps: 269, steps per second:  88, episode reward: 153.812, mean reward:  0.572 [ 0.087,  0.651], mean action: 16.108 [0.000, 31.000],  loss: 51.444298, mae: 146.092255, mean_q: 159.632553
 206712/378151: episode: 886, duration: 3.127s, episode steps: 267, steps per second:  85, episode reward: 117.477, mean reward:  0.440 [ 0.087,  0.478], mean action: 13.873 [0.000, 31.000],  loss: 48.083813, mae: 146.785431, mean_q: 160.550354
 206979/378151: episode: 887, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 113.861, mean reward:  0.426 [ 0.116,  0.476], mean action: 15.850 [0.000, 31.000],  loss: 48.218853, mae: 146.354904, mean_q: 159.859100
 207248/378151: episode: 888, duration: 3.128s, episode steps: 269, steps per second:  86, episode reward: 109.623, mean reward:  0.408 [ 0.087,  0.469], mean action: 8.476 [0.000, 30.000],  loss: 30.577763, mae: 146.463379, mean_q: 159.710358
 207515/378151: episode: 889, duration: 3.141s, episode steps: 267, steps per second:  85, episode reward: 117.880, mean reward:  0.441 [ 0.133,  0.491], mean action: 16.000 [0.000, 31.000],  loss: 56.200569, mae: 146.175247, mean_q: 159.583481
 207784/378151: episode: 890, duration: 3.090s, episode steps: 269, steps per second:  87, episode reward: 85.704, mean reward:  0.319 [ 0.133,  0.341], mean action: 14.078 [0.000, 31.000],  loss: 55.077412, mae: 146.052856, mean_q: 159.670227
 208051/378151: episode: 891, duration: 3.102s, episode steps: 267, steps per second:  86, episode reward: 145.614, mean reward:  0.545 [ 0.087,  0.646], mean action: 14.375 [0.000, 31.000],  loss: 47.466534, mae: 145.985840, mean_q: 159.599823
 208318/378151: episode: 892, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 118.483, mean reward:  0.444 [ 0.087,  0.485], mean action: 16.330 [0.000, 31.000],  loss: 63.861103, mae: 145.843292, mean_q: 159.642166
 208585/378151: episode: 893, duration: 3.112s, episode steps: 267, steps per second:  86, episode reward: 111.162, mean reward:  0.416 [ 0.017,  0.470], mean action: 15.506 [0.000, 31.000],  loss: 51.663803, mae: 145.814316, mean_q: 159.625244
 208852/378151: episode: 894, duration: 3.038s, episode steps: 267, steps per second:  88, episode reward: 95.727, mean reward:  0.359 [ 0.061,  0.472], mean action: 17.775 [0.000, 31.000],  loss: 64.846619, mae: 145.374741, mean_q: 158.972031
 209119/378151: episode: 895, duration: 3.131s, episode steps: 267, steps per second:  85, episode reward: 62.071, mean reward:  0.232 [-0.005,  0.444], mean action: 15.427 [0.000, 31.000],  loss: 40.650787, mae: 146.139832, mean_q: 159.447205
 209386/378151: episode: 896, duration: 3.105s, episode steps: 267, steps per second:  86, episode reward: 135.874, mean reward:  0.509 [ 0.133,  0.639], mean action: 14.397 [0.000, 31.000],  loss: 35.856350, mae: 146.298630, mean_q: 159.733215
 209523/378151: episode: 897, duration: 1.545s, episode steps: 137, steps per second:  89, episode reward: 43.458, mean reward:  0.317 [ 0.133,  0.346], mean action: 12.781 [0.000, 31.000],  loss: 38.133591, mae: 146.613785, mean_q: 160.210373
 209790/378151: episode: 898, duration: 3.128s, episode steps: 267, steps per second:  85, episode reward: 86.069, mean reward:  0.322 [ 0.104,  0.341], mean action: 12.266 [0.000, 31.000],  loss: 56.053612, mae: 145.653854, mean_q: 159.096069
 210059/378151: episode: 899, duration: 3.169s, episode steps: 269, steps per second:  85, episode reward: 56.832, mean reward:  0.211 [-0.005,  0.561], mean action: 15.736 [0.000, 31.000],  loss: 62.659126, mae: 144.843079, mean_q: 158.275620
 210326/378151: episode: 900, duration: 3.037s, episode steps: 267, steps per second:  88, episode reward: 111.900, mean reward:  0.419 [ 0.133,  0.453], mean action: 15.075 [0.000, 31.000],  loss: 51.312328, mae: 145.063446, mean_q: 158.876251
 210593/378151: episode: 901, duration: 3.109s, episode steps: 267, steps per second:  86, episode reward: 87.316, mean reward:  0.327 [-0.005,  0.556], mean action: 16.652 [0.000, 31.000],  loss: 56.368031, mae: 144.803574, mean_q: 158.595749
 210633/378151: episode: 902, duration: 0.458s, episode steps:  40, steps per second:  87, episode reward: 10.587, mean reward:  0.265 [ 0.087,  0.407], mean action: 18.000 [0.000, 30.000],  loss: 61.771656, mae: 144.884247, mean_q: 158.327927
 210900/378151: episode: 903, duration: 3.139s, episode steps: 267, steps per second:  85, episode reward: 153.311, mean reward:  0.574 [ 0.087,  0.646], mean action: 11.693 [0.000, 31.000],  loss: 53.730156, mae: 144.005295, mean_q: 157.661789
 211167/378151: episode: 904, duration: 3.010s, episode steps: 267, steps per second:  89, episode reward: 79.018, mean reward:  0.296 [-0.005,  0.470], mean action: 15.772 [0.000, 31.000],  loss: 51.766907, mae: 143.794159, mean_q: 157.225845
 211421/378151: episode: 905, duration: 2.994s, episode steps: 254, steps per second:  85, episode reward: 91.663, mean reward:  0.361 [ 0.137,  0.381], mean action: 13.681 [0.000, 31.000],  loss: 44.696205, mae: 144.676743, mean_q: 158.096603
 211688/378151: episode: 906, duration: 3.030s, episode steps: 267, steps per second:  88, episode reward: 105.982, mean reward:  0.397 [ 0.133,  0.454], mean action: 14.948 [0.000, 31.000],  loss: 41.335659, mae: 144.439194, mean_q: 158.124741
 211955/378151: episode: 907, duration: 3.108s, episode steps: 267, steps per second:  86, episode reward: 115.897, mean reward:  0.434 [ 0.087,  0.467], mean action: 11.524 [0.000, 31.000],  loss: 50.885075, mae: 144.347656, mean_q: 158.087952
 212224/378151: episode: 908, duration: 3.060s, episode steps: 269, steps per second:  88, episode reward: 56.645, mean reward:  0.211 [-0.005,  0.415], mean action: 16.268 [0.000, 31.000],  loss: 63.231247, mae: 143.649826, mean_q: 157.465302
 212280/378151: episode: 909, duration: 0.696s, episode steps:  56, steps per second:  80, episode reward: 20.399, mean reward:  0.364 [ 0.087,  0.461], mean action: 17.161 [0.000, 31.000],  loss: 40.670696, mae: 143.769455, mean_q: 157.171494
 212549/378151: episode: 910, duration: 3.066s, episode steps: 269, steps per second:  88, episode reward: 138.249, mean reward:  0.514 [ 0.133,  0.649], mean action: 14.781 [0.000, 31.000],  loss: 38.554501, mae: 144.698654, mean_q: 158.289047
 212816/378151: episode: 911, duration: 3.100s, episode steps: 267, steps per second:  86, episode reward: 61.241, mean reward:  0.229 [-0.005,  0.302], mean action: 15.004 [0.000, 31.000],  loss: 48.664257, mae: 144.212662, mean_q: 157.886002
 213083/378151: episode: 912, duration: 3.065s, episode steps: 267, steps per second:  87, episode reward: 61.401, mean reward:  0.230 [-0.005,  0.414], mean action: 16.217 [0.000, 31.000],  loss: 53.561283, mae: 144.009949, mean_q: 157.411606
 213350/378151: episode: 913, duration: 3.108s, episode steps: 267, steps per second:  86, episode reward: 79.627, mean reward:  0.298 [-0.005,  0.447], mean action: 17.213 [0.000, 31.000],  loss: 36.424236, mae: 143.867691, mean_q: 157.208038
 213617/378151: episode: 914, duration: 3.050s, episode steps: 267, steps per second:  88, episode reward: 91.946, mean reward:  0.344 [-0.005,  0.424], mean action: 14.232 [0.000, 31.000],  loss: 39.117085, mae: 143.829346, mean_q: 156.992035
 213884/378151: episode: 915, duration: 3.121s, episode steps: 267, steps per second:  86, episode reward: 96.738, mean reward:  0.362 [-0.005,  0.485], mean action: 16.738 [0.000, 31.000],  loss: 49.127373, mae: 143.342514, mean_q: 156.652206
 214151/378151: episode: 916, duration: 3.082s, episode steps: 267, steps per second:  87, episode reward: 109.824, mean reward:  0.411 [-0.005,  0.478], mean action: 12.670 [0.000, 31.000],  loss: 35.741970, mae: 143.151947, mean_q: 156.604141
 214418/378151: episode: 917, duration: 3.065s, episode steps: 267, steps per second:  87, episode reward: 111.203, mean reward:  0.416 [ 0.017,  0.467], mean action: 12.150 [0.000, 30.000],  loss: 47.571972, mae: 142.872803, mean_q: 156.411072
 214685/378151: episode: 918, duration: 3.108s, episode steps: 267, steps per second:  86, episode reward: 152.388, mean reward:  0.571 [ 0.137,  0.646], mean action: 13.670 [0.000, 31.000],  loss: 63.956364, mae: 142.315170, mean_q: 156.013046
 214767/378151: episode: 919, duration: 0.931s, episode steps:  82, steps per second:  88, episode reward: 19.619, mean reward:  0.239 [-0.005,  0.320], mean action: 19.561 [2.000, 30.000],  loss: 47.578548, mae: 142.272797, mean_q: 155.759857
 215034/378151: episode: 920, duration: 3.106s, episode steps: 267, steps per second:  86, episode reward: 112.575, mean reward:  0.422 [ 0.087,  0.477], mean action: 13.607 [0.000, 31.000],  loss: 57.759201, mae: 141.724457, mean_q: 155.214798
 215301/378151: episode: 921, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 103.256, mean reward:  0.387 [-0.005,  0.457], mean action: 14.007 [0.000, 31.000],  loss: 64.403557, mae: 141.325912, mean_q: 154.929993
 215568/378151: episode: 922, duration: 3.131s, episode steps: 267, steps per second:  85, episode reward: 115.885, mean reward:  0.434 [ 0.017,  0.486], mean action: 11.989 [0.000, 31.000],  loss: 58.412041, mae: 141.579224, mean_q: 155.313904
