Training for 378151 steps ...
     30/378151: episode: 1, duration: 0.135s, episode steps:  30, steps per second: 222, episode reward:  4.710, mean reward:  0.157 [-0.005,  0.330], mean action: 15.600 [1.000, 31.000],  loss: --, mae: --, mean_q: --
 208537/378151: episode: 907, duration: 3.072s, episode steps: 267, steps per second:  87, episode reward: 98.994, mean reward:  0.371 [ 0.087,  0.425], mean action: 12.026 [0.000, 31.000],  loss: 36.309822, mae: 138.087875, mean_q: 149.676971
 208804/378151: episode: 908, duration: 2.999s, episode steps: 267, steps per second:  89, episode reward: 99.407, mean reward:  0.372 [-0.005,  0.483], mean action: 15.386 [0.000, 31.000],  loss: 50.446651, mae: 138.205948, mean_q: 150.324265
 209071/378151: episode: 909, duration: 3.081s, episode steps: 267, steps per second:  87, episode reward: 109.991, mean reward:  0.412 [-0.005,  0.481], mean action: 15.075 [0.000, 31.000],  loss: 48.112759, mae: 138.408463, mean_q: 150.514694
 209338/378151: episode: 910, duration: 2.995s, episode steps: 267, steps per second:  89, episode reward: 142.287, mean reward:  0.533 [-0.005,  0.646], mean action: 16.146 [0.000, 31.000],  loss: 42.861809, mae: 138.743820, mean_q: 150.675293
 209605/378151: episode: 911, duration: 3.090s, episode steps: 267, steps per second:  86, episode reward: 102.435, mean reward:  0.384 [ 0.087,  0.426], mean action: 20.674 [1.000, 31.000],  loss: 44.736958, mae: 139.079269, mean_q: 151.057648
 209872/378151: episode: 912, duration: 2.989s, episode steps: 267, steps per second:  89, episode reward: 145.981, mean reward:  0.547 [ 0.087,  0.647], mean action: 16.191 [0.000, 31.000],  loss: 44.677494, mae: 138.881653, mean_q: 150.584595
 210139/378151: episode: 913, duration: 3.067s, episode steps: 267, steps per second:  87, episode reward: 119.414, mean reward:  0.447 [-0.005,  0.640], mean action: 15.816 [0.000, 31.000],  loss: 49.211582, mae: 138.356186, mean_q: 150.279007
 210406/378151: episode: 914, duration: 2.954s, episode steps: 267, steps per second:  90, episode reward: 100.658, mean reward:  0.377 [ 0.116,  0.482], mean action: 13.974 [0.000, 31.000],  loss: 54.242977, mae: 138.581879, mean_q: 150.459885
 210673/378151: episode: 915, duration: 3.062s, episode steps: 267, steps per second:  87, episode reward: 112.340, mean reward:  0.421 [ 0.137,  0.459], mean action: 14.277 [0.000, 31.000],  loss: 44.152653, mae: 138.227448, mean_q: 149.809418
 210940/378151: episode: 916, duration: 3.065s, episode steps: 267, steps per second:  87, episode reward: 84.253, mean reward:  0.316 [-0.005,  0.465], mean action: 16.685 [0.000, 31.000],  loss: 39.142975, mae: 138.368713, mean_q: 149.953949
 211207/378151: episode: 917, duration: 2.992s, episode steps: 267, steps per second:  89, episode reward: 45.969, mean reward:  0.172 [-0.005,  0.301], mean action: 16.772 [0.000, 31.000],  loss: 43.072895, mae: 138.191864, mean_q: 149.992371
 211474/378151: episode: 918, duration: 3.085s, episode steps: 267, steps per second:  87, episode reward: 99.595, mean reward:  0.373 [-0.005,  0.449], mean action: 17.300 [0.000, 31.000],  loss: 54.015697, mae: 137.841873, mean_q: 149.725098
 211741/378151: episode: 919, duration: 3.011s, episode steps: 267, steps per second:  89, episode reward: 81.603, mean reward:  0.306 [-0.005,  0.426], mean action: 18.266 [0.000, 31.000],  loss: 58.230030, mae: 137.730804, mean_q: 149.552109
 211852/378151: episode: 920, duration: 1.304s, episode steps: 111, steps per second:  85, episode reward: 39.692, mean reward:  0.358 [ 0.087,  0.453], mean action: 15.009 [0.000, 31.000],  loss: 44.472229, mae: 137.440231, mean_q: 148.946213
 212119/378151: episode: 921, duration: 3.058s, episode steps: 267, steps per second:  87, episode reward: 119.848, mean reward:  0.449 [-0.005,  0.616], mean action: 14.951 [0.000, 31.000],  loss: 50.319164, mae: 137.589417, mean_q: 149.346329
 212386/378151: episode: 922, duration: 3.015s, episode steps: 267, steps per second:  89, episode reward: 57.956, mean reward:  0.217 [-0.005,  0.302], mean action: 16.240 [0.000, 31.000],  loss: 37.294411, mae: 137.131653, mean_q: 148.698303
 212454/378151: episode: 923, duration: 0.815s, episode steps:  68, steps per second:  83, episode reward: 16.099, mean reward:  0.237 [ 0.106,  0.306], mean action: 16.779 [0.000, 31.000],  loss: 69.636276, mae: 137.032806, mean_q: 148.657532
 212721/378151: episode: 924, duration: 3.005s, episode steps: 267, steps per second:  89, episode reward: 127.204, mean reward:  0.476 [ 0.133,  0.524], mean action: 16.090 [0.000, 31.000],  loss: 50.447395, mae: 137.641815, mean_q: 149.345917
 212797/378151: episode: 925, duration: 0.914s, episode steps:  76, steps per second:  83, episode reward: 23.536, mean reward:  0.310 [-0.005,  0.464], mean action: 15.789 [0.000, 31.000],  loss: 26.430017, mae: 137.889053, mean_q: 149.773911
 213064/378151: episode: 926, duration: 2.987s, episode steps: 267, steps per second:  89, episode reward: 131.396, mean reward:  0.492 [ 0.087,  0.646], mean action: 14.554 [0.000, 31.000],  loss: 55.748894, mae: 138.173462, mean_q: 150.060883
 213331/378151: episode: 927, duration: 3.087s, episode steps: 267, steps per second:  86, episode reward: 70.496, mean reward:  0.264 [ 0.137,  0.293], mean action: 4.255 [0.000, 27.000],  loss: 48.383728, mae: 137.866653, mean_q: 149.758255
 213601/378151: episode: 928, duration: 3.019s, episode steps: 270, steps per second:  89, episode reward: 103.634, mean reward:  0.384 [ 0.116,  0.456], mean action: 14.963 [0.000, 31.000],  loss: 45.441978, mae: 138.077637, mean_q: 149.800659
 213868/378151: episode: 929, duration: 3.053s, episode steps: 267, steps per second:  87, episode reward: 71.867, mean reward:  0.269 [-0.005,  0.340], mean action: 16.382 [0.000, 31.000],  loss: 54.342468, mae: 137.480042, mean_q: 149.185547
 214135/378151: episode: 930, duration: 3.020s, episode steps: 267, steps per second:  88, episode reward: 91.619, mean reward:  0.343 [-0.005,  0.450], mean action: 16.071 [0.000, 30.000],  loss: 43.262012, mae: 137.030136, mean_q: 148.748016
 214402/378151: episode: 931, duration: 3.035s, episode steps: 267, steps per second:  88, episode reward: 112.859, mean reward:  0.423 [ 0.087,  0.480], mean action: 16.139 [0.000, 31.000],  loss: 45.082603, mae: 137.488922, mean_q: 149.274261
 214481/378151: episode: 932, duration: 0.949s, episode steps:  79, steps per second:  83, episode reward: 18.325, mean reward:  0.232 [ 0.111,  0.304], mean action: 17.051 [0.000, 31.000],  loss: 53.367256, mae: 137.663025, mean_q: 149.530930
 214748/378151: episode: 933, duration: 2.969s, episode steps: 267, steps per second:  90, episode reward: 139.889, mean reward:  0.524 [ 0.133,  0.647], mean action: 15.768 [0.000, 31.000],  loss: 47.346260, mae: 137.163681, mean_q: 148.756882
 215015/378151: episode: 934, duration: 3.099s, episode steps: 267, steps per second:  86, episode reward: 103.314, mean reward:  0.387 [-0.005,  0.488], mean action: 16.749 [0.000, 31.000],  loss: 60.506329, mae: 137.294769, mean_q: 149.090256
 215285/378151: episode: 935, duration: 3.045s, episode steps: 270, steps per second:  89, episode reward: 102.783, mean reward:  0.381 [ 0.083,  0.457], mean action: 16.304 [0.000, 31.000],  loss: 41.161640, mae: 137.185471, mean_q: 148.733719
 215552/378151: episode: 936, duration: 3.069s, episode steps: 267, steps per second:  87, episode reward: 147.960, mean reward:  0.554 [ 0.133,  0.650], mean action: 15.363 [0.000, 31.000],  loss: 41.398750, mae: 137.521561, mean_q: 149.116989
 215821/378151: episode: 937, duration: 3.020s, episode steps: 269, steps per second:  89, episode reward: 136.319, mean reward:  0.507 [-0.005,  0.636], mean action: 14.134 [0.000, 31.000],  loss: 48.479263, mae: 136.959167, mean_q: 148.449356
 216088/378151: episode: 938, duration: 3.060s, episode steps: 267, steps per second:  87, episode reward: 148.250, mean reward:  0.555 [ 0.087,  0.644], mean action: 15.157 [0.000, 31.000],  loss: 36.496841, mae: 137.335663, mean_q: 148.873505
 216355/378151: episode: 939, duration: 3.002s, episode steps: 267, steps per second:  89, episode reward: 152.541, mean reward:  0.571 [ 0.087,  0.646], mean action: 16.056 [0.000, 31.000],  loss: 44.563854, mae: 137.230362, mean_q: 148.841599
 216622/378151: episode: 940, duration: 3.069s, episode steps: 267, steps per second:  87, episode reward: 155.179, mean reward:  0.581 [-0.005,  0.646], mean action: 15.322 [0.000, 31.000],  loss: 43.405983, mae: 137.035233, mean_q: 148.609970
 216889/378151: episode: 941, duration: 3.043s, episode steps: 267, steps per second:  88, episode reward: 70.021, mean reward:  0.262 [ 0.100,  0.400], mean action: 16.854 [0.000, 31.000],  loss: 32.380314, mae: 137.192184, mean_q: 148.580429
 217156/378151: episode: 942, duration: 3.004s, episode steps: 267, steps per second:  89, episode reward: 107.180, mean reward:  0.401 [ 0.137,  0.465], mean action: 16.307 [0.000, 31.000],  loss: 38.953396, mae: 137.216263, mean_q: 148.593491
 217423/378151: episode: 943, duration: 3.051s, episode steps: 267, steps per second:  88, episode reward: 113.611, mean reward:  0.426 [ 0.133,  0.485], mean action: 15.708 [0.000, 31.000],  loss: 57.527760, mae: 136.508575, mean_q: 148.283096
 217690/378151: episode: 944, duration: 2.986s, episode steps: 267, steps per second:  89, episode reward: 44.881, mean reward:  0.168 [-0.005,  0.315], mean action: 16.659 [0.000, 31.000],  loss: 42.971523, mae: 137.081482, mean_q: 148.515350
 217957/378151: episode: 945, duration: 3.067s, episode steps: 267, steps per second:  87, episode reward: 102.317, mean reward:  0.383 [-0.005,  0.478], mean action: 15.610 [0.000, 31.000],  loss: 32.938168, mae: 136.750885, mean_q: 148.056839
 218224/378151: episode: 946, duration: 3.011s, episode steps: 267, steps per second:  89, episode reward: 87.262, mean reward:  0.327 [-0.005,  0.438], mean action: 15.356 [0.000, 31.000],  loss: 54.662113, mae: 136.510712, mean_q: 147.880508
 218491/378151: episode: 947, duration: 3.082s, episode steps: 267, steps per second:  87, episode reward: 52.785, mean reward:  0.198 [-0.005,  0.297], mean action: 16.438 [0.000, 31.000],  loss: 47.390812, mae: 136.208130, mean_q: 147.776016
 218758/378151: episode: 948, duration: 3.046s, episode steps: 267, steps per second:  88, episode reward: 105.315, mean reward:  0.394 [ 0.038,  0.440], mean action: 15.981 [0.000, 31.000],  loss: 38.726082, mae: 135.720825, mean_q: 147.188950
 219025/378151: episode: 949, duration: 3.013s, episode steps: 267, steps per second:  89, episode reward: 82.810, mean reward:  0.310 [-0.005,  0.456], mean action: 14.906 [0.000, 31.000],  loss: 39.130619, mae: 135.730194, mean_q: 147.193008
 219292/378151: episode: 950, duration: 3.081s, episode steps: 267, steps per second:  87, episode reward: 93.483, mean reward:  0.350 [-0.005,  0.452], mean action: 20.588 [0.000, 31.000],  loss: 48.723289, mae: 136.312500, mean_q: 147.866699
 219559/378151: episode: 951, duration: 2.996s, episode steps: 267, steps per second:  89, episode reward: 102.795, mean reward:  0.385 [-0.005,  0.476], mean action: 12.419 [0.000, 30.000],  loss: 53.535873, mae: 136.341263, mean_q: 148.073395
 219826/378151: episode: 952, duration: 3.062s, episode steps: 267, steps per second:  87, episode reward: 93.756, mean reward:  0.351 [-0.005,  0.458], mean action: 15.464 [0.000, 31.000],  loss: 48.770374, mae: 136.429337, mean_q: 148.069107
 220093/378151: episode: 953, duration: 3.056s, episode steps: 267, steps per second:  87, episode reward: 147.074, mean reward:  0.551 [ 0.060,  0.649], mean action: 15.685 [0.000, 31.000],  loss: 62.473286, mae: 136.199295, mean_q: 147.877640
 220360/378151: episode: 954, duration: 3.013s, episode steps: 267, steps per second:  89, episode reward: 92.986, mean reward:  0.348 [-0.005,  0.446], mean action: 15.592 [0.000, 31.000],  loss: 55.166592, mae: 135.907990, mean_q: 147.516159
 220627/378151: episode: 955, duration: 3.063s, episode steps: 267, steps per second:  87, episode reward: 89.722, mean reward:  0.336 [-0.005,  0.462], mean action: 16.045 [0.000, 31.000],  loss: 43.422459, mae: 136.199585, mean_q: 147.667694
 220673/378151: episode: 956, duration: 0.526s, episode steps:  46, steps per second:  87, episode reward: 14.877, mean reward:  0.323 [-0.005,  0.390], mean action: 16.174 [0.000, 31.000],  loss: 37.924889, mae: 136.576401, mean_q: 148.281158
 220940/378151: episode: 957, duration: 3.071s, episode steps: 267, steps per second:  87, episode reward: 105.082, mean reward:  0.394 [-0.005,  0.485], mean action: 15.157 [0.000, 31.000],  loss: 43.004551, mae: 135.961609, mean_q: 147.570511
 221209/378151: episode: 958, duration: 3.013s, episode steps: 269, steps per second:  89, episode reward: 88.945, mean reward:  0.331 [-0.005,  0.385], mean action: 17.316 [0.000, 31.000],  loss: 42.130585, mae: 136.503433, mean_q: 147.982483
 221476/378151: episode: 959, duration: 3.044s, episode steps: 267, steps per second:  88, episode reward: 105.485, mean reward:  0.395 [-0.005,  0.601], mean action: 15.079 [0.000, 31.000],  loss: 61.633396, mae: 135.939301, mean_q: 147.584946
 221735/378151: episode: 960, duration: 2.897s, episode steps: 259, steps per second:  89, episode reward: 103.606, mean reward:  0.400 [ 0.133,  0.461], mean action: 14.282 [0.000, 31.000],  loss: 54.414539, mae: 135.265060, mean_q: 147.117706
 222002/378151: episode: 961, duration: 3.063s, episode steps: 267, steps per second:  87, episode reward: 50.774, mean reward:  0.190 [-0.005,  0.332], mean action: 16.704 [0.000, 31.000],  loss: 48.146255, mae: 135.099564, mean_q: 146.712143
 222269/378151: episode: 962, duration: 2.998s, episode steps: 267, steps per second:  89, episode reward: 102.925, mean reward:  0.385 [ 0.058,  0.478], mean action: 15.674 [0.000, 31.000],  loss: 40.114254, mae: 135.013458, mean_q: 146.690445
 222369/378151: episode: 963, duration: 1.183s, episode steps: 100, steps per second:  85, episode reward: 18.766, mean reward:  0.188 [-0.005,  0.401], mean action: 14.920 [0.000, 31.000],  loss: 43.221054, mae: 135.952133, mean_q: 147.576111
 222636/378151: episode: 964, duration: 3.057s, episode steps: 267, steps per second:  87, episode reward: 126.967, mean reward:  0.476 [-0.005,  0.636], mean action: 15.723 [0.000, 31.000],  loss: 45.647243, mae: 135.464569, mean_q: 147.130508
 222903/378151: episode: 965, duration: 3.024s, episode steps: 267, steps per second:  88, episode reward: 94.725, mean reward:  0.355 [-0.005,  0.442], mean action: 14.854 [0.000, 31.000],  loss: 39.882694, mae: 135.043579, mean_q: 146.742371
 223170/378151: episode: 966, duration: 3.070s, episode steps: 267, steps per second:  87, episode reward: 88.675, mean reward:  0.332 [ 0.137,  0.369], mean action: 18.300 [1.000, 31.000],  loss: 45.090832, mae: 135.681671, mean_q: 147.505096
 223437/378151: episode: 967, duration: 2.986s, episode steps: 267, steps per second:  89, episode reward: 78.668, mean reward:  0.295 [ 0.133,  0.387], mean action: 15.067 [0.000, 31.000],  loss: 50.910973, mae: 136.216812, mean_q: 148.221878
 223704/378151: episode: 968, duration: 3.073s, episode steps: 267, steps per second:  87, episode reward: 132.948, mean reward:  0.498 [ 0.087,  0.646], mean action: 16.131 [0.000, 31.000],  loss: 41.081108, mae: 136.164154, mean_q: 147.877716
 223971/378151: episode: 969, duration: 3.006s, episode steps: 267, steps per second:  89, episode reward: 114.909, mean reward:  0.430 [ 0.087,  0.466], mean action: 17.307 [0.000, 31.000],  loss: 38.277756, mae: 136.218597, mean_q: 147.851852
 224213/378151: episode: 970, duration: 2.795s, episode steps: 242, steps per second:  87, episode reward: 54.373, mean reward:  0.225 [ 0.076,  0.301], mean action: 16.322 [0.000, 31.000],  loss: 33.221840, mae: 136.330734, mean_q: 147.779480
 224381/378151: episode: 971, duration: 1.885s, episode steps: 168, steps per second:  89, episode reward: 69.883, mean reward:  0.416 [-0.005,  0.505], mean action: 16.173 [0.000, 31.000],  loss: 49.359619, mae: 136.167953, mean_q: 147.632706
 224648/378151: episode: 972, duration: 2.990s, episode steps: 267, steps per second:  89, episode reward: 114.322, mean reward:  0.428 [ 0.045,  0.568], mean action: 16.816 [0.000, 31.000],  loss: 60.523670, mae: 136.652527, mean_q: 148.174362
 224915/378151: episode: 973, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 37.780, mean reward:  0.141 [-0.005,  0.300], mean action: 14.843 [0.000, 31.000],  loss: 43.843578, mae: 136.160873, mean_q: 147.858368
 225182/378151: episode: 974, duration: 3.062s, episode steps: 267, steps per second:  87, episode reward: 118.608, mean reward:  0.444 [-0.005,  0.622], mean action: 14.543 [0.000, 31.000],  loss: 41.328026, mae: 136.419479, mean_q: 148.072556
